battery_level,captive,code,id,location
76,False,,b80bf9c7-7690-46f9-b9cf-f47d31d50e1c,"(39.751962, -105.002464)"
52,False,,2be13497-bdac-457a-b66c-3063a0adf57e,"(39.752325, -105.0029631)"
68,False,,77720ca2-ed90-4921-a8aa-75aa91be19d5,"(39.751075, -105.00201333333334)"
74,False,,b6fec316-cde9-4786-9750-cbda18d5adc9,"(39.75102666666667, -105.00196)"
87,False,,2da92700-b696-442a-a6d0-aa38e2f5a6e0,"(39.75087, -105.00212166666667)"
87,False,,7f37253d-8de1-43a6-b5f3-e80fd48944aa,"(39.75250666666667, -105.00315166666665)"
95,False,,b183055a-3803-45c5-a13d-492f118c579a,"(39.75082833333333, -105.00209833333332)"
82,False,,75be7644-e0c9-4f3d-80a5-51375772d0f2,"(39.75118333333333, -105.00167166666667)"
93,False,,3eccd1e8-b933-41af-bba3-77174862afc6,"(39.75263666666667, -105.00300666666665)"
86,False,,872b88dc-faaf-483d-9f77-7a6fa629b3a5,"(39.752658333333336, -105.00303666666666)"
42,False,,2a394928-85ca-40cb-892a-621fe786941a,"(39.75271166666666, -105.00299000000001)"
75,False,,a3033eb5-67f0-4dcb-b44b-8fcd47080696,"(39.7528, -105.00309)"
87,False,,388fbb11-72c9-421f-a100-a5148c8e7138,"(39.752849999999995, -105.00313499999999)"
35,False,,b2b71c80-d54c-45cf-af4a-41558cc89093,"(39.75167166666667, -105.00465333333335)"
67,False,,8d198d01-aa7a-4d3c-b806-627533995cb1,"(39.752962, -105.00294)"
33,False,,9d2e5f75-9b4a-4e75-a7c1-36ed93a75122,"(39.751885, -105.000985)"
79,False,,6460f0d4-dbd2-4065-8cc1-db7ccc680421,"(39.752034, -105.000606)"
74,False,,07272223-fd06-435d-966c-471dd9d473c7,"(39.75059833333333, -105.00073166666668)"
78,False,,a72941e0-a283-41df-8bb2-2f90c2cb7f64,"(39.75225833333333, -105.00033499999999)"
96,False,,3e287bf9-5532-43ff-a725-4cb7a431cd7b,"(39.75364666666667, -105.00190666666667)"
87,False,,eff9398a-88f0-40c8-b97e-b7e083670566,"(39.74923, -105.00276166666666)"
63,False,,4b006f28-5c06-4d2d-9f18-de89cb6fdd50,"(39.751515000000005, -104.99965666666667)"
68,False,,943e0f6f-e5aa-42a2-9ff6-75efe7c10af7,"(39.75148333333333, -104.99965666666667)"
82,False,,aed42de7-63cb-405a-9d09-4884f574623b,"(39.75293333333333, -105.00000833333334)"
84,False,,894a09b0-4f32-47d0-a4bb-492a18a2a477,"(39.752894999999995, -104.999695)"
65,False,,d5a1e010-1d44-439a-88ef-957d738f0962,"(39.75355833333333, -105.00562999999998)"
91,False,,42b7e124-96c5-4e38-ad60-205e293370a6,"(39.750102, -104.999607)"
94,False,,47a950f6-51a3-471b-aced-0914ea3a47c2,"(39.754421666666666, -105.001435)"
93,False,,6d28e2c2-cdea-4c26-a071-90ed3650cd78,"(39.75445166666667, -105.00142666666667)"
52,False,,ba6a2847-3d30-41a2-980a-73405cd32e95,"(39.75436, -105.00088499999998)"
75,False,,e7e4ca04-056c-4620-b516-8548c209a673,"(39.75093833333334, -104.99868)"
97,False,,3ca5085f-8db9-4f53-938a-350ae5646d99,"(39.75325425159163, -104.99919427568558)"
51,False,,38277b9f-7fa7-41c0-812c-9a5ad576c2ef,"(39.754749999999994, -105.00446333333333)"
87,False,,d4f1c7ec-b065-4484-ba5c-d5ff24df5bc3,"(39.754626, -105.00493)"
75,False,,cc0e8a4b-4496-40a5-bcd0-677ce3257ad5,"(39.75473, -105.00464666666667)"
88,False,,72961440-aa69-41d1-841f-4cc2d358032e,"(39.74803166666666, -105.00495166666666)"
42,False,,7c75ae37-1d04-4234-87eb-4b1efd74a3fb,"(39.752655, -104.99812333333333)"
76,False,,b50fef73-8feb-44bd-a251-734b25297227,"(39.75164333333333, -104.99775)"
79,False,,cf75c740-75b0-4a61-a09f-a8541409970b,"(39.747525, -105.00409666666668)"
98,False,,01c2e256-589c-46ea-bcfd-d39603feed48,"(39.75309333333333, -104.99794833333333)"
100,False,,6a8d115a-27a7-48df-88b2-ca2a1e9b167d,"(39.753185, -104.99790999999999)"
33,False,,7caaa792-1bcd-4d4c-88fc-0d787ab53d50,"(39.752705, -105.00827)"
98,False,,38b6e4c4-a052-46cf-b47e-b65f0fee33b1,"(39.75319666666667, -104.99787166666668)"
100,False,,743349de-f12f-4a4a-bff2-a97d3139e0d9,"(39.75324666666667, -104.99785666666666)"
89,False,,31bfc7b8-dbd0-4e80-9105-01c1be9cae7b,"(39.755824999999994, -105.00255666666665)"
78,False,,a84550eb-b338-4c3e-ad00-ddb3edc32749,"(39.74825333333333, -104.99893166666668)"
