battery_level,captive,code,id,location
56,False,,5920bb75-e215-49d4-8e90-d185cadb599d,"(39.751488333333334, -105.00286166666667)"
74,False,,a0931146-3c9a-4250-bd7b-46567ce0eddf,"(39.75125166666667, -105.00183166666666)"
80,False,,a7eeb1c8-c35e-48b9-b04c-a06c9fbcc760,"(39.752289, -105.003778)"
75,False,,b19d22fb-c1c4-4673-92af-e2adfa9f0d0d,"(39.75054166666666, -105.00272333333332)"
91,False,,49a1c85e-33a8-46d8-8206-ad4cb92cd3dc,"(39.75160666666667, -105.00155666666666)"
82,False,,cc9726b2-3319-43b3-bde7-92aa90a59df2,"(39.751225, -105.00158000000002)"
53,False,,74b55434-673b-48a5-9320-75a621cea4fc,"(39.751216666666664, -105.00096833333333)"
80,False,,5be4543d-2b04-40ac-a94b-1caaebfcba2a,"(39.75208333333333, -105.00076333333332)"
63,False,,87efa0be-6bac-4982-b2cb-588f69a475d1,"(39.75085833333333, -105.00068666666667)"
73,False,,92f5eecd-8386-4083-9f6f-33ee4c5d0d49,"(39.753575, -105.00344166666667)"
93,False,,3f814dff-5853-4475-be83-90764b8425a5,"(39.753685000000004, -105.00222833333333)"
24,False,,511b1178-b109-4f68-8311-23dc097c7241,"(39.75060666666666, -104.99975666666666)"
68,False,,9e88591b-c585-4b81-8a4d-c72b2a291b3c,"(39.75380666666667, -105.00108333333334)"
73,False,,73e5a4bd-ac7b-4968-a956-e7dc7f7c6427,"(39.74988166666667, -104.99994666666667)"
65,False,,f1ba5619-8079-4a8c-a0ab-fb1f9feb827a,"(39.75030833333334, -104.99960333333333)"
46,False,,16ed1042-1df5-4222-9b90-d1fab58d2eb5,"(39.75438, -105.00396666666666)"
63,False,,fc1d2222-85a4-4c2e-80ef-91e5065de87f,"(39.750471, -104.999195)"
25,False,,de8f931b-f539-41ec-bcb2-22d7cf365052,"(39.75303333333333, -104.99942833333334)"
23,False,,e81e1313-4e67-41e4-8238-0642d821ea3f,"(39.75309, -104.99936666666666)"
68,False,,7b5b465b-742e-4d96-ba9f-513188f628af,"(39.74939666666667, -104.99987833333334)"
23,False,,5374e41a-dc58-414b-8dba-e6f5f74b8488,"(39.75200333333333, -104.99881666666667)"
66,False,,ac93ae7b-35a1-4e44-a6f4-268f86ed3cdd,"(39.75487833333333, -105.00222000000001)"
94,False,,76e25aef-469f-47d4-a111-f27fe30dd485,"(39.75471166666667, -105.00457833333333)"
94,False,,ef3fdcdc-758b-49f9-a8f7-514060f41559,"(39.75478, -105.00446333333333)"
78,False,,f8d45bb8-af1a-45ce-953d-504a62bfd73d,"(39.75002666666667, -104.99835166666665)"
68,False,,699374cd-078f-4561-af53-a9072b6c6e7a,"(39.749955, -104.998375)"
59,False,,f1741d44-7cbd-47e3-8ccd-a5861e90df78,"(39.75404, -105.00682833333333)"
52,False,,f8a80531-1331-41e5-908e-a4cfd6c31b0b,"(39.75499666666666, -105.00056500000001)"
88,False,,8e8671e1-7ff2-4d2a-82bb-87d69cfab0a3,"(39.753791666666665, -104.99876333333334)"
99,False,,2eede6e8-2e81-4956-be0d-45a57876b267,"(39.755195, -105.00509666666667)"
45,False,,01931e1b-446d-4cae-a62f-1b4087626c7b,"(39.753585, -104.99839833333333)"
