battery_level,captive,code,id,location
86,False,,a1c1678d-b220-491e-8fe4-300673199b78,"(39.750985, -105.003845)"
83,False,,4afe209e-a002-416e-89f6-b825564335a9,"(39.751266666666666, -105.00185333333333)"
80,False,,a0931146-3c9a-4250-bd7b-46567ce0eddf,"(39.751205, -105.00182333333332)"
88,False,,fb012e1d-9ec0-4859-8e85-3ecec6dd5109,"(39.75136166666667, -105.001725)"
88,False,,fda9e891-15ce-4b0e-b80a-52a35cfec01b,"(39.75272833333334, -105.00261)"
75,False,,439532a7-3a42-40bc-90cb-a572cc6a145b,"(39.751864999999995, -105.00119000000001)"
91,False,,e349ae79-f586-4234-b9e5-4165fc2b44ec,"(39.752536666666664, -105.001655)"
93,False,,b5430763-bdaa-4bae-a100-368372a9ec20,"(39.753101666666666, -105.00259333333334)"
97,False,,3fd2f844-b0a9-49ab-9d26-90a8515d0626,"(39.750301666666665, -105.00144999999999)"
100,False,,32f1ece9-14aa-4237-b6e5-5e042f5957ca,"(39.750219, -105.001493)"
82,False,,ef88f472-eb4c-4f04-8aef-9aeacd5d0d78,"(39.753306, -105.002828)"
64,False,,87efa0be-6bac-4982-b2cb-588f69a475d1,"(39.75080833333333, -105.00074833333335)"
93,False,,2640dd95-520a-42fd-82b5-e8a9d4b41795,"(39.75343, -105.00269333333333)"
82,False,,68ec9907-a824-42e1-9ac8-e3eaa9d49ad0,"(39.750664, -105.00078)"
95,False,,3f814dff-5853-4475-be83-90764b8425a5,"(39.75365, -105.00218166666667)"
100,False,,89ef6e08-646c-491d-9708-35b97b33dafc,"(39.749723, -105.000467)"
84,False,,21c9e68b-e4e8-4df5-ab98-e1a024fee253,"(39.74992333333333, -104.99996166666666)"
79,False,,4b869da5-d3a9-405a-a855-bdb0aec2fc88,"(39.75274666666667, -104.999405)"
94,False,,85e670d4-72d1-42a6-ac6c-14ac4fc2160a,"(39.754416666666664, -105.00157166666668)"
97,False,,48939097-9983-45bc-ad6e-1ab54b298b71,"(39.754448333333336, -105.00160166666667)"
75,False,,7b5b465b-742e-4d96-ba9f-513188f628af,"(39.749355, -104.99990000000001)"
93,False,,f7f1d4ee-0e73-4ebb-8878-6a0bee549136,"(39.754721, -105.004214)"
100,False,,568b90a5-9638-4903-a2ce-c75dc97b2e8a,"(39.754685, -105.004455)"
89,False,,e4cd43ed-1607-4437-9a3e-051544747dfc,"(39.75478666666667, -105.00439499999999)"
96,False,,ef3fdcdc-758b-49f9-a8f7-514060f41559,"(39.75483333333333, -105.00440166666667)"
71,False,,0d6641c4-6a9b-492a-8436-678318d14fec,"(39.754905, -105.00434166666668)"
100,False,,6d1fba5b-bb94-4263-84ca-fe6f530e2fe7,"(39.755325, -105.002819)"
93,False,,31aca975-c883-4ffa-ae0d-c1e0ab2dc764,"(39.753831, -104.998479)"
100,False,,904708d9-514c-4db7-bf45-805dc7f1c95a,"(39.755565000000004, -105.00430333333334)"
99,False,,13e1755a-fcad-43e4-9a56-be66f8df64f0,"(39.753143333333334, -104.99796333333333)"
80,False,,026a806b-5a0e-449d-833e-a23c460005ba,"(39.747739, -105.005124)"
100,False,,33458406-2e62-4a0f-817b-0a22cf19aa58,"(39.75317833333334, -104.99796999999998)"
85,False,,92daa396-dc75-4245-aaf8-66e3e6a18a9e,"(39.755745000000005, -105.00248666666667)"
100,False,,647f07bd-2b68-4c2c-94ba-b463f832ef44,"(39.753238333333336, -104.99793999999999)"
100,False,,32b8dac3-81e9-493d-bc88-6ae87ad64968,"(39.75321100097126, -104.99788200492505)"
99,False,,465b707f-ef3b-4929-97c9-f2b0ab4a87ed,"(39.753299999999996, -104.99788666666667)"
95,False,,1355f665-24a8-4305-9ad4-1c684528e8e8,"(39.750784, -104.997421)"
87,False,,9bb6e979-49fe-4b9f-8465-067c7ee216ae,"(39.7528, -104.99732166666666)"
73,False,,68cb24e4-0442-4760-8a19-5471bff17960,"(39.749745, -104.99732166666666)"
84,False,,0dcd5d6f-1078-4f30-88e0-87447ec8c0ce,"(39.752341666666666, -104.99690166666666)"
71,False,,be4eb0c9-bd98-487d-a03e-69bd65869c07,"(39.7473, -105.00002333333332)"
97,False,,79c86a9f-72cb-4967-bc2b-abcbaf9fd3dd,"(39.752586666666666, -104.99662833333332)"
100,False,,0e627b79-2d47-491d-8f47-11dba93be7b1,"(39.75257166666667, -104.99656666666667)"
35,False,,89ac0261-f4cc-4ec8-a428-24e84555ad49,"(39.753658333333334, -104.99695666666666)"
93,False,,ff525073-696f-426f-974f-44cc83ca7d06,"(39.75457333333333, -104.99736833333333)"
73,False,,696e1628-43e8-4d56-bd49-16ddb1933d9d,"(39.750225, -104.99632333333332)"
95,False,,d7b4856b-3030-4037-9c5b-bb2860e192d5,"(39.74872666666667, -104.99709333333334)"
100,False,,053a6339-7ea1-4f8f-b961-81216f4b1be3,"(39.74799666666667, -104.99777166666667)"
82,False,,4186491b-9b9d-4026-ad41-404398623dba,"(39.749538333333334, -104.99587166666667)"
91,False,,419fc4a1-961d-4d51-a270-fef22c1e9c5e,"(39.74716166666666, -104.99798666666666)"
96,False,,4e281832-609a-4806-8234-d1b3022416c9,"(39.748634, -104.9964)"
86,False,,a3cc6502-0348-4b89-8344-697dc9a689a7,"(39.75080833333333, -104.99537666666666)"
89,False,,84d9e84d-0242-4db9-bedd-c73eec832212,"(39.750029, -104.995554)"
96,False,,5ebc31c5-4175-400a-91fb-835b642ea388,"(39.753220000000006, -104.99550666666667)"
97,False,,28311395-cbec-4249-951e-f0fdc655c2c0,"(39.753188333333334, -104.99548333333333)"
89,False,,737a1b96-b983-495a-9644-fb8996111b40,"(39.753220000000006, -104.99544499999999)"
92,False,,305ccacf-1bbb-43e9-80ac-ff6cbb1a6b00,"(39.753211666666665, -104.99542166666667)"
88,False,,d00f5132-942c-4782-98e1-b94424379c6f,"(39.751178333333336, -104.99507833333334)"
92,False,,06a51960-ac94-4b2b-8550-a362ba689677,"(39.75323166666667, -104.99531499999999)"
89,False,,3a6fe0a5-83d5-43f3-813e-90ac9db3ebaf,"(39.75256, -104.99507166666666)"
76,False,,0213734c-b36b-42b6-88c3-1acb8b7b41ec,"(39.75098833333333, -104.99482000000002)"
78,False,,5807c428-5672-41a8-9594-21c0cce92fbe,"(39.749858333333336, -104.99506333333332)"
79,False,,f9d9f2ec-2c26-4145-b6a4-3a29f5215995,"(39.75134666666667, -104.99474333333335)"
77,False,,bf7d6951-0bde-461b-99c3-cfc9e110a5b4,"(39.755745000000005, -104.99652833333333)"
87,False,,e2224cd2-e44a-4cc2-87a1-8c2962e1141d,"(39.749810000000004, -104.99464333333331)"
100,False,,16f02152-b39b-4b10-b878-eb249485c598,"(39.74934, -104.994732)"
80,False,,ee3f8904-b214-4c41-8cbf-3e65bb509869,"(39.748185, -104.99535333333333)"
86,False,,15e76b9e-8009-41e8-8ff4-c8259f936c01,"(39.75391833333333, -104.994735)"
81,False,,7330ae3f-dc92-4365-b682-ce982b568f3a,"(39.75161, -104.99396499999999)"
87,False,,027df0c0-f7bb-400f-b619-ba24a40e3017,"(39.750465, -104.99381999999999)"
94,False,,7f6d3985-2fe3-4f49-a252-b4e62f58f214,"(39.75792, -105.00737833333332)"
100,False,,e07048d4-2d0e-4241-a8ea-58efe06032d7,"(39.75684666666667, -105.00961333333335)"
93,False,,8d908e40-7e97-4a3e-9006-20f39d93c6e9,"(39.753495, -104.99356833333334)"
60,False,,e16d266d-de49-4e2f-b8d2-a40b3260e73c,"(39.74717666666666, -104.99507166666666)"
48,False,,1f3e72b2-bd14-470d-bcc6-342a72f17130,"(39.75208333333333, -104.99311833333334)"
87,False,,d791c9ea-f6b5-4902-9ba6-efb2820511b1,"(39.74706666666667, -104.99498666666665)"
79,False,,afd67e15-b074-425f-b098-248db6f3158f,"(39.749698333333335, -104.99324)"
95,False,,b5fb879e-d68a-4cd0-8ca6-b6b140520964,"(39.747665, -104.99382833333333)"
100,False,,b3a4b232-68ac-4521-a000-e646bcb09c7d,"(39.74948166666666, -104.99257666666666)"
100,False,,38368380-2b0e-449b-b638-014ec2722d7b,"(39.749538333333334, -104.99253833333333)"
99,False,,9b1dafed-2291-4ad6-83f8-a63b87e03f27,"(39.749496666666666, -104.99240166666665)"
96,False,,7893c8fa-5668-4d47-a02a-68b5b663530e,"(39.74939333333334, -104.99239333333335)"
95,False,,86c986a4-8b39-4d4b-8cf6-b9efdd702770,"(39.74754666666667, -104.99331666666667)"
100,False,,0f229645-3f9d-4439-ac95-95e29436ac37,"(39.74755833333334, -104.99318)"
100,False,,fb1b8e8f-8fd7-418b-93cf-eb38090e4ff4,"(39.747508333333336, -104.99319500000001)"
95,False,,8d179efa-46cc-4619-9226-3128ac1271ae,"(39.74749333333333, -104.99320166666666)"
79,False,,ff1ce087-401b-4aa4-92c2-53a273acaf13,"(39.749766666666666, -104.99186666666668)"
100,False,,7c74299b-aa87-41b2-be1d-dcfcc6fd8925,"(39.755511, -104.992796)"
85,False,,b870b310-9f07-4ed7-9fea-2cb093da5905,"(39.74250333333334, -105.00344166666667)"
53,False,,92b8c7b5-2a99-4424-914a-9e97d9254025,"(39.745714, -104.99372)"
83,False,,14e8fdd2-2380-4945-aa6d-b2408e03869d,"(39.74855, -104.99153166666669)"
88,False,,55f6d8d4-2f33-4763-85f2-3ad5c8c46140,"(39.748691666666666, -104.99128666666665)"
98,False,,3bd09420-680d-42fd-86b7-44465d6efa70,"(39.75862166666666, -105.01109333333333)"
100,False,,1192deee-e551-45d2-8cdd-55b5ed32f2bb,"(39.75866333333333, -105.01110833333333)"
89,False,,aa9afd19-de6c-4fcc-86eb-22cf82163ca4,"(39.747301, -104.991839)"
86,False,,e923b18d-eff9-49e6-aaea-a7cd1fe76483,"(39.74876, -104.99106666666667)"
100,False,,9d2ad6b8-b3a8-4aa8-bb2e-013f1dc7b995,"(39.75848833333334, -105.01199333333334)"
83,False,,d2df7003-4ab5-4681-a187-3c14ad9d8650,"(39.747401, -104.991282)"
96,False,,9b278521-b9d3-460a-8643-21c72001ef9c,"(39.760215, -105.00919333333334)"
82,False,,027c67b7-173c-41c5-b063-e32b6aaa6130,"(39.745601666666666, -104.99243999999999)"
95,False,,0f5835b6-d8f7-4a55-af52-ac98a0e0f9fa,"(39.759528333333336, -105.01103166666665)"
86,False,,228e70b1-bb85-4bf2-a5bb-71b989cb7862,"(39.74717, -104.99088333333333)"
88,False,,90011694-b89e-43fa-9305-fb516c32b66f,"(39.74756166666667, -104.990525)"
69,False,,43c86083-f16c-462a-92e3-52ff4811ce83,"(39.749046666666665, -104.98986000000001)"
100,False,,28324a35-c671-4d5f-8edd-e8ea6e14e178,"(39.74772333333333, -104.99031000000001)"
98,False,,37a44108-4c30-4a83-88a2-1b781299790b,"(39.747658333333334, -104.990265)"
55,False,,01994993-3853-4683-83e2-d4cbc398c60c,"(39.74763166666666, -104.99017333333335)"
100,False,,d57891b3-6294-40ef-8990-6de2d15163c8,"(39.747593333333334, -104.99012833333333)"
84,False,,60120cf5-a030-42f7-ab70-5a0b5db32703,"(39.755869, -104.9902843)"
84,False,,3d89a40e-a551-426c-ba34-b09c84cefcac,"(39.74809333333334, -104.98979166666668)"
85,False,,df7a3da8-8928-44f8-ba1c-278bd64ee4d6,"(39.74719666666667, -104.99018166666669)"
85,False,,e1c11095-b344-4987-b62f-423ebd705ecf,"(39.74885166666666, -104.98936499999999)"
84,False,,89bfe6dc-7b3f-4ea9-908c-71b1d3fefb89,"(39.75737, -104.99104333333335)"
96,False,,829acf8b-6da9-460b-903f-a3bac92cfb15,"(39.7462, -104.99048666666667)"
81,False,,be61381a-542b-44a2-a4bf-0eee0bb8b312,"(39.74699, -104.98960166666666)"
80,False,,8c8701e4-1121-4b5e-8da7-41bde0747831,"(39.75716, -105.01563999999999)"
97,False,,acc77373-52c2-4456-a4ae-97e491404f9f,"(39.761291666666665, -105.01054333333335)"
64,False,,8875a05a-edc9-4f37-9b17-62ee2e77f9bc,"(39.75679, -104.98957833333334)"
100,False,,61fa6069-57fb-49e9-a22c-511d7d89e624,"(39.75844166666666, -105.01507500000001)"
