battery_level,captive,code,id,location
96,False,,b183055a-3803-45c5-a13d-492f118c579a,"(39.75085753019876, -105.00208016494754)"
88,False,,872b88dc-faaf-483d-9f77-7a6fa629b3a5,"(39.752669999999995, -105.00293000000002)"
95,False,,3eccd1e8-b933-41af-bba3-77174862afc6,"(39.752685, -105.00312833333334)"
77,False,,a3033eb5-67f0-4dcb-b44b-8fcd47080696,"(39.75290333333333, -105.00331833333333)"
88,False,,388fbb11-72c9-421f-a100-a5148c8e7138,"(39.752968333333335, -105.00325833333333)"
89,False,,7f37253d-8de1-43a6-b5f3-e80fd48944aa,"(39.75308666666667, -105.00286833333332)"
78,False,,5cb9bd7d-aadb-4ad3-a0e3-ce833f3a5216,"(39.7531, -105.002796)"
91,False,,93197984-5841-4271-88a6-40b3124fbbc9,"(39.750728333333335, -105.00087)"
97,False,,eaee7db9-c323-45d3-9fd7-f74e24c3f86e,"(39.750683333333335, -105.00084666666667)"
80,False,,7fa4b52d-09a8-40ff-9bb0-494b567c0fcb,"(39.750613333333334, -105.00084666666667)"
58,False,,f383de54-80bb-4e6d-8f32-c664a813b250,"(39.751216666666664, -104.99984666666666)"
76,False,,2d5c8496-3f93-47e5-894c-d9130f5caf9a,"(39.75414333333333, -105.00353166666667)"
66,False,,bc6659e9-f0cf-4a12-a534-22e08c316e9e,"(39.749919999999996, -105.00006166666665)"
93,False,,ef27e757-3f40-4d26-b61f-f2c16bb50160,"(39.74875333333333, -105.00281500000001)"
92,False,,feaf525e-472d-4c1a-964a-d70b0c307341,"(39.75411166666667, -105.00145666666667)"
33,False,,ae1cdc36-ef58-42b7-bcba-39f4aa638989,"(39.750508, -104.999445)"
96,False,,47a950f6-51a3-471b-aced-0914ea3a47c2,"(39.754326666666664, -105.00157166666668)"
96,False,,78e908a6-6688-4a1b-a399-43e7f63ff02f,"(39.75433, -105.001486)"
86,False,,03c38953-1e1c-4d96-b411-ed6046d45bc7,"(39.749336666666665, -105.000305)"
89,False,,e8af40b1-f75c-4558-a3ed-ca339169e445,"(39.754356666666666, -105.00144166666665)"
95,False,,6d28e2c2-cdea-4c26-a071-90ed3650cd78,"(39.754356666666666, -105.00140333333333)"
98,False,,d84e07c6-8932-4aad-b08b-ddb415d5eb45,"(39.75433666666667, -105.00129666666665)"
93,False,,3f34210f-14df-4416-90ff-2db5529a5b5e,"(39.749289999999995, -105.000175)"
77,False,,e7e4ca04-056c-4620-b516-8548c209a673,"(39.750953333333335, -104.99874166666665)"
73,False,,9e605bd1-07fd-43f3-9bfa-99ffdd7ce33e,"(39.755215, -105.00300666666665)"
89,False,,72961440-aa69-41d1-841f-4cc2d358032e,"(39.747825, -105.00483666666666)"
49,False,,ea1a2e9f-6a0e-4709-a531-9e438dad3d0b,"(39.75541333333333, -105.00152666666666)"
80,False,,28494adc-b1d9-4c33-a4f3-388f991c0628,"(39.753785, -105.00743166666668)"
92,False,,31bfc7b8-dbd0-4e80-9105-01c1be9cae7b,"(39.75590833333333, -105.00259333333334)"
82,False,,3180cc85-6fef-423d-9b54-c93541ec9d3f,"(39.749825, -104.99743666666667)"
95,False,,adcee33c-65bf-4414-9ac0-b27af23a43b0,"(39.75580166666667, -105.00063333333334)"
55,False,,7b5a2984-7db2-4659-adc7-fcd6037cebb3,"(39.75242166666667, -104.99698666666667)"
73,False,,c7b75724-f754-4f16-a0d0-d608cb4bec8a,"(39.74810333333333, -104.998825)"
95,False,,5020e011-8b5a-4c24-be9f-820f7c82c924,"(39.753220000000006, -104.99723)"
93,False,,e11d0a7e-f599-48fe-acc1-64b36869c704,"(39.75328833333333, -104.99725333333332)"
83,False,,0865e338-3095-4fb0-abd8-0912c0c94afb,"(39.748348, -104.998398)"
74,False,,d353a10c-bdfd-4530-afa3-492abd9b6f32,"(39.75116666666667, -104.996765)"
76,False,,471a701e-8b97-485c-a755-3eaeb8491c95,"(39.747475, -104.99945833333335)"
84,False,,7dcc5bff-5bca-496e-b199-d32a84e6eabc,"(39.752574, -104.996654)"
96,False,,850c27f0-7d26-4d45-9052-def4cbb64c59,"(39.752563333333335, -104.99662000000002)"
96,False,,9498874f-ad38-4183-91ff-5180210526ab,"(39.75256666666667, -104.99659000000001)"
100,False,,bc49c549-b2ac-4a44-8c4b-c37d8f7a362b,"(39.747836666666664, -105.00744666666667)"
86,False,,e7019d07-ec60-4f97-a4a5-21a247ed8f2a,"(39.74721833333333, -104.99952666666668)"
100,False,,a5953f88-f445-4dce-ac2c-5711d6409a1d,"(39.747814999999996, -105.00742333333334)"
