battery_level,captive,code,id,location
66,False,,e1cd0780-2215-4de1-8a8d-06f9cf3a8094,"(39.750565, -105.001322)"
48,False,,7700287c-332e-45a8-8c83-5639043d158d,"(39.75322666666667, -105.00296000000002)"
94,False,,5963285e-4d6c-48a5-8eff-9df7316742dc,"(39.75230833333333, -105.00500500000001)"
80,False,,f49dce7d-28c3-4b8b-860d-21896261c12c,"(39.75203666666666, -105.00065666666666)"
85,False,,ecef9807-c00c-42ca-8201-9d352b298d26,"(39.75201833333333, -105.00060333333334)"
78,False,,77387614-5dc6-4ae6-8eca-cc2ac6376d3a,"(39.752113333333334, -105.00061)"
39,False,,58a57ac3-5691-4e7e-b47c-aa02f351fe78,"(39.752525, -105.00070166666667)"
61,False,,555e9101-17dd-426c-b4aa-d2c7f1453a2a,"(39.752406666666666, -105.00061)"
76,False,,15867959-fab0-4d32-97bd-8704b8dba97d,"(39.753285, -105.00067833333333)"
82,False,,024e8298-f492-47eb-ac14-a22f21452729,"(39.753730000000004, -105.00109833333333)"
59,False,,7bcc91ed-b9f7-4b98-a165-944813f8fa07,"(39.749810000000004, -105.00040499999999)"
23,False,,e3762c0e-5428-44d1-84ee-333b920df47a,"(39.754016666666665, -105.00174)"
67,False,,f3962fd8-351f-4ed6-b0cc-ed4a4f3dcf59,"(39.753735, -105.00096166666665)"
86,False,,f011b7eb-b5a4-44ec-b58b-6709a686f982,"(39.753933, -105.001327)"
84,False,,bb335cae-68e5-4ce7-ba43-f65e5c718316,"(39.749342, -105.000874)"
82,False,,e26e3354-9459-4823-b0b1-99471287235f,"(39.754209, -105.003936)"
85,False,,931051ca-7602-4d43-9164-d1d4fb433cd0,"(39.753945, -105.00088499999998)"
80,False,,7e819584-6dfa-4ff3-bdb4-0ceb577c4b47,"(39.75351333333333, -105.00015333333334)"
86,False,,c6cd3c6a-7255-41f3-907f-ecad4800cb55,"(39.754025, -105.00093833333334)"
82,False,,da260281-ce83-41c6-aa72-c9fb82068360,"(39.754353, -105.004517)"
65,False,,ba723e32-79b3-490c-83b9-4ab770fc550d,"(39.75237333333334, -104.99897833333334)"
98,False,,3f5bb2b1-2ccb-4356-a470-0ff5d1048b96,"(39.754846, -105.002585)"
35,False,,ebd166ec-04a9-481b-8ac0-e3891c0f3c8a,"(39.752163333333336, -104.99865666666668)"
64,False,,b15850d7-bad1-4afb-9ca4-156b48a19f24,"(39.753569999999996, -104.999215)"
81,False,,b06ae8e0-9931-49aa-a5cb-da3f4a42582e,"(39.75138833333333, -104.99832833333333)"
92,False,,06584410-76eb-4972-a07c-467fa517c24a,"(39.75509666666667, -105.00241166666667)"
64,False,,3b7493c6-fb6a-4265-9efb-74a90a9f6f73,"(39.749675, -104.998955)"
75,False,,99de181a-6bcd-4426-b71f-9438f235f615,"(39.753886666666666, -105.007035)"
93,False,,ac71246f-96b1-4810-97a5-80d1b3076408,"(39.752314999999996, -105.00807166666667)"
45,False,,91cfdc45-3ff6-4433-ad80-11a20848b153,"(39.75008833333333, -104.99800166666667)"
60,False,,68492771-64da-4545-be7c-60247ccbc048,"(39.75385666666667, -104.99833666666667)"
80,False,,4c17d49f-3c59-4e39-a55d-07b82ae01b99,"(39.75000333333333, -104.99734500000001)"
51,False,,aef7ce12-c560-4e1c-a48a-ccd805c0b01b,"(39.755943333333335, -105.000785)"
74,False,,868b9c71-7533-4202-8b85-65e3d5892dec,"(39.74993833333333, -104.99691833333333)"
