battery_level,captive,code,id,location
23,False,,869f8801-7531-41aa-b20d-4ae1d0754a60,"(39.751506666666664, -105.00492833333334)"
26,False,,edc9bdaf-db7c-414b-a826-8c91087f23f6,"(39.750523333333334, -105.004875)"
38,False,,2831a3a7-781b-4059-9d38-dfecb6043827,"(39.750419, -105.004839)"
71,False,,a3fc8eaa-bf24-4521-a2ff-ebe7e4249c41,"(39.750434, -105.004864)"
32,False,,855468c8-d7a0-4948-b66e-6b27cdbf4b96,"(39.75043166666667, -105.00495166666666)"
66,False,,b45c4093-5ee8-4795-9c0f-d80a08f5c24b,"(39.753378, -105.00514)"
42,False,,a07ab9a7-6d0d-4474-b89f-1b95261167e7,"(39.75383, -105.001286)"
72,False,,eb50021f-d098-4fe0-931b-d7375ed98155,"(39.74868333333333, -105.00301333333333)"
61,False,,87627262-b9b2-4520-991f-f9ab3424af4f,"(39.749345, -105.005838)"
27,False,,53f14923-81ca-4850-92a6-ee9bbebdb1dd,"(39.749111666666664, -105.00597333333332)"
67,False,,8c46ef64-5bee-4aa1-a0e3-5148668bfe5c,"(39.750931, -104.998635)"
27,False,,816ae71f-68c7-49fe-9d7a-3b8a85ef5e62,"(39.75232333333334, -104.99866500000002)"
45,False,,baf8aa35-d9ee-49d5-ac7a-4c26f61c1a76,"(39.748725, -105.00602)"
57,False,,421cfb2f-79ed-48c1-8824-ff6ea9b79238,"(39.74894666666667, -105.00639333333332)"
27,False,,48e3ca88-c49b-4817-a23a-c882fd62d052,"(39.74872666666667, -105.00610333333334)"
78,False,,775c7d47-93b5-4ec4-9926-cb67c94be321,"(39.748707, -105.006084)"
36,False,,545c68ed-4a7b-43d3-bef8-9207780277bb,"(39.74878666666667, -105.00620333333333)"
92,False,,1964017a-5560-4765-a52c-da2faddab306,"(39.748913333333334, -105.00644666666668)"
65,False,,4ec2cd73-7477-4c10-9138-9c212c29eb3e,"(39.748671666666674, -105.00611166666667)"
41,False,,a80eb726-5a6b-4652-a940-b6b57bc5dd8b,"(39.74866833333333, -105.00611833333332)"
52,False,,aed1e077-da0d-42b3-b939-f9d8a01c569f,"(39.74867666666667, -105.00613333333334)"
49,False,,6081b38c-a7b8-4a40-8113-6da49eef2576,"(39.748675, -105.006193)"
68,False,,04f956e7-edfe-4504-8987-da917bef3de0,"(39.748889999999996, -105.00649333333334)"
49,False,,428fd9ff-d023-47c0-89af-34e0ae2fbac0,"(39.74884, -105.00646166666665)"
46,False,,5dc2e0cc-7204-4dc7-bfe7-706da11bd21d,"(39.748603333333335, -105.006165)"
