battery_level,captive,code,id,location
86,False,,5888e8fc-4f40-4f15-99d2-4ddb58078747,"(39.750591666666665, -105.00189166666665)"
28,False,,0b6a6eaf-e99d-40a4-b2fe-7f208bee5092,"(39.751666666666665, -105.00096166666665)"
62,False,,48aa5f9f-7fc3-4631-b27c-bbc580ab20f8,"(39.75157166666667, -105.00087)"
42,False,,5140259a-30fb-4e90-a002-bf041693c48f,"(39.751639999999995, -105.00079333333333)"
48,False,,089cf659-1f96-4527-a197-07d5ce45662a,"(39.75034, -105.00132)"
71,False,,ed78dda7-7bea-4753-bbaf-813d38d81150,"(39.74967166666667, -105.00219)"
25,False,,e15da046-d205-4bdb-94b9-d46545392a5d,"(39.74967166666667, -105.00212833333332)"
34,False,,9b4ea7d8-0c80-44e1-8f5f-a044b68caf61,"(39.753771079741185, -105.00360676097218)"
33,False,,c228cc5b-9bce-4931-bc27-8dd37aa17714,"(39.749287, -105.001075)"
65,False,,e81ab1c7-a481-49d1-a9a4-a1c5af0fa5e8,"(39.749434, -105.000394)"
40,False,,6766d3cc-1a0b-4008-9f3a-f194673e9061,"(39.749253, -105.00018)"
69,False,,4b4b89fb-fcf0-47a1-abe0-8a5608f133a6,"(39.74923, -105.000154)"
95,False,,9b39dc05-ff20-4053-81b1-dd8e3002a02c,"(39.7532, -105.00653833333332)"
94,False,,bc49c549-b2ac-4a44-8c4b-c37d8f7a362b,"(39.753993333333334, -105.00016)"
80,False,,24d9b642-965b-439f-b395-c1a55ad7bd24,"(39.754803, -105.001792)"
100,False,,c5e1246f-3c03-4537-b9f2-45c866024f30,"(39.752162, -104.998637)"
52,False,,24133334-e811-4014-964b-71e849c338dd,"(39.752246666666665, -104.99865666666668)"
68,False,,be22accb-67c8-415c-abb1-1fb8e64afe3d,"(39.75475333333333, -105.00438666666666)"
35,False,,27aba888-6dde-4dbe-b780-db27f264c015,"(39.748405000000005, -105.00009166666665)"
91,False,,005f68e0-9503-4c75-aa09-d6c9ea52e848,"(39.751639999999995, -104.99790999999999)"
83,False,,56273402-06e6-43d5-a73a-4bd268902a28,"(39.75428333333333, -105.00663833333334)"
49,False,,0ce90148-aa6e-47c1-9152-7ccb830fa564,"(39.751545, -104.99784166666669)"
40,False,,fe224a4c-0fb9-4b67-a21c-ecb1a047f60d,"(39.749653333333335, -104.99845833333332)"
69,False,,3f15cf9d-f32e-4d78-9c5f-44e5fa0cb7e7,"(39.748736666666666, -104.99926833333332)"
87,False,,aca37ec4-a7c9-4bf9-909f-6fed8489d172,"(39.75153666666667, -104.99775666666667)"
43,False,,fe666ba9-946a-46a8-a44c-11114187b282,"(39.75372, -105.00745333333334)"
82,False,,bb8079bf-05be-4a5a-947a-523a42a1780e,"(39.754921, -105.006644)"
38,False,,c4d1841b-6eb0-4fe8-86d8-b287c5b36681,"(39.752785, -104.99744333333335)"
32,False,,f1761f99-a2a6-4afb-b92d-4059a2246221,"(39.753025, -104.99744333333335)"
39,False,,65aeeb78-66b1-4071-9f7b-c06ada91b060,"(39.748455, -104.99871833333333)"
37,False,,8cbdaa54-4258-49a7-b73e-51bc598949bd,"(39.75315166666667, -104.99743666666667)"
46,False,,8b7f2818-bddc-4eb4-9907-b88eec867cba,"(39.753134, -104.997248)"
84,False,,18ba60be-73b7-4a05-8236-9a2b1eb0b464,"(39.74966833333334, -104.99739833333334)"
26,False,,9aa2b50e-2c79-423f-b0d6-e93816cbeaad,"(39.74811166666667, -104.998795)"
78,False,,c957b6be-6161-40d1-ba31-669ef0874ec0,"(39.74751333333334, -104.99967999999998)"
53,False,,6c9712e2-685c-4e2d-a186-033eee91e47c,"(39.747481666666665, -104.99955666666668)"
89,False,,0fec97bc-86da-4bb3-8cbd-47bc1a9764fe,"(39.751864999999995, -105.00936166666666)"
84,False,,516c34e3-51c4-426a-b9ad-4fbb0dc0d4a1,"(39.747641, -104.998926)"
85,False,,bcadef1e-964a-4a79-8c65-311ecc02e346,"(39.749316666666665, -104.99713166666668)"
79,False,,d513619c-4d51-4a12-9b15-d971145c587a,"(39.74691333333333, -105.00019833333333)"
26,False,,56971d2b-28b9-4ff9-a9c7-fca8bd57e8f2,"(39.747886666666666, -105.00759166666667)"
62,False,,ade3b5e6-0724-48cf-87c9-7fd5218199bf,"(39.746879, -105.000247)"
32,False,,05ba42f7-d6a9-4737-bf40-bba89b4b62c0,"(39.747814999999996, -105.00753833333334)"
23,False,,0b11f299-f9b7-4fe1-8871-6729e72fa024,"(39.74778, -105.00753833333334)"
20,False,,ddb6a14b-4cae-4d50-931e-1bafcdbdfc39,"(39.747753333333335, -105.007515)"
62,False,,85525f81-ec50-46dd-9d0f-85e41237da2b,"(39.75136166666667, -104.99622333333333)"
47,False,,50679a1b-3c41-4dae-a001-119e942d9d38,"(39.74859166666667, -104.99741333333334)"
87,False,,8d51f882-90ef-4cae-8588-37a98f79d9f7,"(39.747055, -104.99958)"
91,False,,347a4c15-d12d-421d-829c-b6606efb8d5c,"(39.751945, -104.99607166666668)"
89,False,,9fc95891-430a-40cb-a09f-3a813d7f23ea,"(39.751956666666665, -104.99605500000001)"
75,False,,1ec9f8f4-732c-4aa5-8eb0-953da6c576cd,"(39.747126, -104.999056)"
66,False,,a891da99-296a-427d-a672-cc825e315ba3,"(39.74832833333333, -104.99704666666666)"
76,False,,33af91d0-a084-4f6d-b3cd-8eb0bdd6f035,"(39.746655000000004, -104.99902333333333)"
73,False,,52b9642a-e11a-441f-b419-b5ed2debbdcc,"(39.75693833333333, -104.99952)"
42,False,,774455df-077e-4469-bfae-00dae230caec,"(39.75800666666667, -105.00272333333332)"
60,False,,bf7d6951-0bde-461b-99c3-cfc9e110a5b4,"(39.75573333333333, -104.99638333333333)"
87,False,,c4412158-c1eb-4d04-b91a-f216fdab6ad5,"(39.75707166666667, -105.00773666666667)"
81,False,,59327922-5306-4bab-84ee-f5fa56b2e9fc,"(39.74837166666667, -104.99476666666666)"
40,False,,e8f75fc3-ed2d-4e60-9878-75cfbbe1cd6e,"(39.757736666666666, -105.00744666666667)"
89,False,,521e9084-716b-4b09-80be-50c22b28cf25,"(39.75777, -105.007515)"
89,False,,f2b0f0a6-d337-41aa-8bc2-7d6a79fae8e4,"(39.75779, -105.00747000000001)"
26,False,,82daf04c-eff6-4948-878f-869d43fa7104,"(39.75786166666667, -105.00773666666667)"
44,False,,cee4ea6a-89e7-4dcf-bac1-12e69c8abb1e,"(39.757843333333334, -105.00784333333334)"
80,False,,eb107004-dbc8-494f-b1ed-45d0b190de5a,"(39.747743, -104.994165)"
91,False,,dd2ad681-cf1d-49e0-aea9-17147d0b6423,"(39.753886666666666, -104.99322500000001)"
52,False,,c2729ec7-795c-45e0-a30f-ee2fe4afeeff,"(39.74617833333333, -104.99408666666668)"
94,False,,a083b96d-8a44-4ba8-817b-8850d5266cb4,"(39.754235, -104.99201999999998)"
37,False,,2cd33dec-1f3c-4069-9261-3fa8b128a422,"(39.745395, -104.99369833333334)"
36,False,,1cbd74d4-5a8b-4b5e-b807-b1ffbe76d242,"(39.747036666666666, -104.99183666666667)"
65,False,,3d5ee156-54d6-49ef-8737-e598596832dd,"(39.744453, -104.99439)"
72,False,,3b145519-d2f1-4a2e-80c3-ab867d6c7e71,"(39.757294, -105.013276)"
34,False,,ca6e54ea-9f40-4226-9f1e-c5c7d7fa0407,"(39.75555, -104.99104333333335)"
66,False,,64934db2-ac4f-43bb-ac66-2d43fc6c302d,"(39.75060666666666, -104.98976833333333)"
93,False,,0bec3c76-4417-4414-afff-a8bac864108c,"(39.755718333333334, -104.99064666666666)"
78,False,,ea356ece-7110-492e-aa5d-764b2a93666d,"(39.75044333333334, -104.98952499999999)"
57,False,,2c6db1bb-b581-4dc9-9483-38f952932a29,"(39.760081666666665, -105.011055)"
79,False,,b643b343-0069-4e9e-91de-b8889445a156,"(39.746155, -104.99111166666668)"
63,False,,53fb674b-803f-44d1-a312-68790a0c7370,"(39.76211166666667, -105.00631)"
53,False,,8b072fe2-0ca0-4d3c-a998-3a0c19e0f715,"(39.74732166666667, -104.98989833333331)"
98,False,,08a78036-3728-4c3b-abe4-f0251830c0ec,"(39.748391, -104.989276)"
79,False,,9042d2c0-5a78-4772-92e7-71dadf0454e9,"(39.747166, -104.989773)"
80,False,,b1fe54d1-78e0-4f0f-a0f4-8ec5796f52ca,"(39.748375, -104.98918166666665)"
93,False,,7e6c3036-5a80-463e-8a51-90b43fc9a80d,"(39.74836666666667, -104.98910499999998)"
99,False,,e1800b08-afb0-4ab1-89f1-c291d13d0f89,"(39.748337, -104.989116)"
37,False,,9de803dd-04c3-4132-bbde-bab6620f3a6f,"(39.74511333333333, -104.99086000000001)"
94,False,,4b0b88e2-2e59-4bf4-b2ec-971f0cf65651,"(39.76130666666666, -105.01078833333334)"
