battery_level,captive,code,id,location
76,False,,4de67b41-dbc1-46dd-b958-a8e7dc3fc9b4,"(39.75116333333334, -105.00354833333334)"
39,False,,830f01b6-0868-4ddd-8f3d-e9192eb6f16c,"(39.751178333333336, -105.00137333333332)"
82,False,,a7433a2e-d5d5-40d3-8a19-4ca2ec878246,"(39.75129333333334, -105.00133499999998)"
57,False,,016e42d4-c69b-4124-b5e9-f1c196bccde1,"(39.75182333333333, -105.000985)"
46,False,,97296757-7971-47e4-80c6-e429e7e57f27,"(39.752770000000005, -105.00161666666666)"
27,False,,da11ab39-ea8f-4ab1-b88f-96ba4542657f,"(39.753215, -105.00242666666666)"
85,False,,368649fc-7a0e-4765-9b31-a751e9795350,"(39.751621666666665, -105.00037333333333)"
74,False,,1c0bc00d-328e-4342-b850-f7106fe53cd7,"(39.752201, -105.000347)"
92,False,,40e63754-3c2a-41d3-9b6b-c3d91e53a861,"(39.74993166666666, -105.00060333333334)"
82,False,,375d2e16-81af-49bb-89e1-3977ec206286,"(39.749885, -105.00061833333332)"
78,False,,7ca4a47b-6b45-4fa4-a4a9-e07809bf073a,"(39.751225, -104.99977833333332)"
77,False,,28311395-cbec-4249-951e-f0fdc655c2c0,"(39.74921833333334, -105.00190666666667)"
86,False,,73f84211-6f79-4561-9018-60a7b2510ea7,"(39.749825, -105.00065666666666)"
89,False,,04b641e6-8f26-4a80-b502-efe8f7e4e60f,"(39.74984666666667, -105.00061833333332)"
91,False,,a2493e5c-b366-45f0-b599-fbf88ba5956f,"(39.749825, -105.00063333333334)"
84,False,,476638b1-89a2-4a04-9c8b-1b63c564f572,"(39.75153666666667, -104.99966500000001)"
85,False,,703fa207-ee8c-42f0-a6f2-aaa4d40600fd,"(39.753112, -104.999914)"
83,False,,4f7068e8-1d3e-4c94-9e5a-d8d258a86fa6,"(39.75011, -104.99971833333332)"
83,False,,b3537d60-f141-4c44-bc9a-0aadd428871b,"(39.751960000000004, -104.99922166666666)"
58,False,,c7f21c0b-1a58-49d1-a08b-fad926329f98,"(39.752433333333336, -104.99925999999999)"
73,False,,06a51960-ac94-4b2b-8550-a362ba689677,"(39.74889333333333, -105.00113666666667)"
51,False,,30028b6e-1fa5-40bf-a76b-1af7dd79f8c8,"(39.748695, -105.00447000000001)"
44,False,,4a2171ca-483e-4b9c-a6f7-2459e0a6a641,"(39.748439999999995, -105.00436333333333)"
88,False,,6da5b14a-f33d-48c6-a3ed-da45d3126c59,"(39.75374166666666, -104.99956500000002)"
54,False,,720572cd-6335-4ab6-acab-5278e496919c,"(39.75455833333333, -105.00051833333333)"
100,False,,2e058240-ff30-49c4-a332-c00803fa0fc8,"(39.749145, -104.99939666666666)"
39,False,,9b27059a-4857-4292-9180-abf998e7d2ac,"(39.754916, -105.004947)"
56,False,,c07b99e3-9dc8-4a97-9f14-197c7b95037e,"(39.75469666666667, -105.00026666666666)"
95,False,,84c9e304-9539-42ec-af52-4c65f9b36799,"(39.755085, -105.00486833333335)"
48,False,,0c85bbac-4dbe-407b-88c9-dac4baf5fb9d,"(39.748275, -105.00576000000001)"
54,False,,3246bb1a-c1f2-4894-8411-5e81c737cb5f,"(39.75409333333334, -105.00695833333333)"
93,False,,8ef5ed58-79d5-4bc7-aba9-64edb9846922,"(39.751815, -104.99758166666668)"
85,False,,01b54adc-d4a4-4fc0-b5cb-d5d4544af54e,"(39.754603, -105.007385)"
76,False,,3476a380-f34c-4169-8a78-ff1cd925621a,"(39.74747166666667, -104.99993833333335)"
96,False,,cb15fa46-27a0-4174-af06-4d17bf08b728,"(39.747928, -104.998863)"
82,False,,6e84fc24-5058-4049-8879-c147cef7b934,"(39.752296666666666, -104.99678833333334)"
45,False,,5cf21ae2-7ea5-47c3-9bd8-5b5a099811b9,"(39.74674166666667, -105.00329666666667)"
100,False,,37f8e882-0af8-4134-b400-7672c976b9cc,"(39.75635166666667, -105.00399833333334)"
100,False,,a3600593-c307-4bee-a262-224e787f6ef6,"(39.756366666666665, -105.00390666666665)"
98,False,,17a70618-f597-48dc-bc28-82ff1916b690,"(39.75637, -105.00404333333333)"
57,False,,8cbd93aa-7c51-4935-bbb0-4cdfaf1d88e7,"(39.750523333333334, -104.99661333333333)"
39,False,,e3f5a924-a639-4c97-9639-cae0134acb2b,"(39.747165, -104.99928999999999)"
93,False,,779ba6db-e3de-407c-9c5e-ee5ec665b275,"(39.754670000000004, -104.99723)"
86,False,,e49f011a-16aa-4fbb-bdb3-9b7b9047b34c,"(39.750461666666666, -104.99607166666668)"
72,False,,8c207a4c-bc2e-4716-9858-4832af7d2f39,"(39.75154833333333, -104.99591000000001)"
56,False,,9426be60-a43b-4055-9f64-7cf26f5144cf,"(39.746028333333335, -105.00226666666667)"
64,False,,a413f5c6-bde9-446b-baf8-71e7a1bb74b2,"(39.74997666666666, -104.99584166666666)"
57,False,,a2db9294-23d4-4f05-a2b5-4d4c8c7517da,"(39.748531666666665, -104.99651333333334)"
87,False,,4e83c966-d0ab-4f91-837a-3299f05494ad,"(39.74578833333333, -105.00206000000001)"
49,False,,ff7cf58d-7bdc-4069-bd1e-3529b79d9f22,"(39.750405, -104.99549833333334)"
40,False,,04b6a703-5ebe-49d1-bf64-3762864fd3ef,"(39.74722333333333, -104.99783333333335)"
91,False,,ec39475d-bf54-4f6d-b1d8-d45f51983aad,"(39.747368333333334, -104.99759666666665)"
61,False,,b1dd0877-de78-4d6e-88c9-51191f7f4669,"(39.745691, -105.00206)"
62,False,,7fcf4593-6075-4e8a-b73a-c8f59eade738,"(39.74637166666666, -104.99796999999998)"
79,False,,a6b3e375-9c9d-4de1-8f33-fb094645106b,"(39.74637666666667, -104.99793166666664)"
99,False,,d69a0d15-055e-4d17-8923-7f1e88ef125f,"(39.75800658114232, -105.00378278093878)"
83,False,,bf7d6951-0bde-461b-99c3-cfc9e110a5b4,"(39.75573333333333, -104.99635333333332)"
57,False,,441a5142-5c69-4f04-896e-80993bff1ee5,"(39.756461666666674, -104.99718499999999)"
100,False,,cb02e57a-423f-47f0-843b-f05655306cae,"(39.746772, -104.99662)"
100,False,,1105da43-a4d1-4029-a343-17413e65ed9d,"(39.755812, -105.00992)"
100,False,,ab66caa3-4bc0-4884-b21a-4b799b5576c8,"(39.75839701019205, -105.00262171971146)"
54,False,,87ebf938-2403-48aa-a0db-83bb275c79ec,"(39.756325, -105.00936833333331)"
100,False,,b4449d1d-8be3-4dc2-ac45-bf58d65b83d4,"(39.75590166666667, -105.00991)"
94,False,,eea2b9b7-b754-4190-936d-ccb09c5523a0,"(39.75588166666667, -105.00994166666666)"
69,False,,0ed3d2f0-cfbe-4c27-ae0d-4219a534aaa7,"(39.756339, -105.009428)"
27,False,,5977dfad-8b4e-4957-b437-e0ab38022a7b,"(39.75306333333333, -104.99414833333334)"
42,False,,cd22f53a-45bb-4910-9874-5d9c780b7ffc,"(39.753101666666666, -104.99411833333333)"
100,False,,3ec77b54-89ab-4cb0-8e8c-db76b6ac4229,"(39.75853666666667, -105.002495)"
100,False,,cacf37ea-31e2-45d3-8d2c-09c506d28299,"(39.75855333333333, -105.00251833333331)"
53,False,,5378007e-edef-4e47-8b48-62f20bf75bf7,"(39.75429166666667, -104.99450666666668)"
88,False,,6cca5229-cb0e-4da8-aa14-580827d82751,"(39.74796666666667, -104.99498)"
62,False,,1ab185e6-ba76-4771-bfc8-067b8aeefcf3,"(39.75795666666667, -105.00712666666668)"
68,False,,1408780c-41b0-4573-8b3c-011f12b0acd4,"(39.75189666666667, -104.993545)"
79,False,,593690da-b4a7-4817-a2c7-fcd786582dbf,"(39.75819833333333, -105.00725499999999)"
33,False,,e18fb2e5-86ba-4802-acf3-b05105c3428d,"(39.748425, -104.99414833333334)"
40,False,,cf21c23e-5e4a-4757-8f7f-e0f4f93612ae,"(39.758358333333334, -105.00701833333332)"
56,False,,20f664f9-7158-404e-8541-e5fa63710ead,"(39.748345, -104.99409499999999)"
20,False,,1c3370e4-ef11-48ed-bdc5-7feb14b37eba,"(39.74489666666667, -105.00827833333332)"
75,False,,30004ce5-20a2-4c5f-ab1b-1d5a762218f7,"(39.74799, -104.993856)"
40,False,,c2424bb9-3e97-4d37-a618-f6f08c12d05d,"(39.747955000000005, -104.99371333333332)"
79,False,,70968940-d691-4fae-9648-4b8f1fd47bce,"(39.747245, -104.99385833333332)"
28,False,,67937cac-ab8a-4d63-962b-11c121700612,"(39.74831, -104.99286666666667)"
74,False,,deb3fb1e-4046-451d-a95a-de08ac7ad88f,"(39.75868166666667, -104.99706333333333)"
80,False,,0f229645-3f9d-4439-ac95-95e29436ac37,"(39.74529666666667, -105.01041333333333)"
100,False,,5718eaf6-a3bb-4faf-9020-49d628eb05cf,"(39.757705, -105.01078833333334)"
66,False,,55b08df8-bfc7-4d10-9c5b-d3aa3e0e3a0d,"(39.759545, -104.99852000000001)"
76,False,,13f7a613-05a0-4f25-9a71-2982c275ba3a,"(39.75091166666667, -104.99152333333335)"
100,False,,8f45dcb2-54c3-4d4e-b7bb-50c0c490f388,"(39.752545000000005, -104.99151666666667)"
83,False,,90894f9c-7c83-4f59-87fb-62fd4d2b91b7,"(39.743015, -105.00605833333333)"
63,False,,4318d8cb-e7d0-436d-9a56-85a662bf2e43,"(39.746311666666664, -104.993325)"
79,False,,3d7d82c5-bbc7-42e4-884d-7825e5e82228,"(39.745821, -104.993599)"
54,False,,6a77c3c8-0418-4879-9d28-c8381d95fd45,"(39.75448166666667, -104.99152333333335)"
41,False,,c5169fe2-3a3c-4d7c-ba85-719e427fbaf5,"(39.74419833333333, -104.99561333333334)"
100,False,,f03c4a24-9002-4826-8ce8-809414d13c7b,"(39.75269, -104.99091333333332)"
83,False,,465ce5af-6c6d-4d90-9bf5-76ece3544780,"(39.74694833333333, -104.99239333333335)"
42,False,,465b707f-ef3b-4929-97c9-f2b0ab4a87ed,"(39.75816666666666, -105.01156666666665)"
62,False,,579a6e4c-e59a-44ab-bd68-a71aece9bad5,"(39.744125000000004, -104.99555166666666)"
32,False,,71944add-508c-484e-89be-93a957314026,"(39.747825, -104.99176000000001)"
99,False,,8f5f8a1c-76d8-45a3-a02e-a64ada0d7803,"(39.75906, -105.010285)"
100,False,,3568e0be-941b-4f90-8a0c-502582ef32ce,"(39.75906, -105.01033833333334)"
17,False,,28605e98-f6cb-4a40-b917-cee87b316bed,"(39.744953333333335, -104.99421)"
54,False,,90c4f654-9962-4268-ba5f-e7a5fff786d4,"(39.74400666666667, -104.99558999999999)"
75,False,,022eff7b-5cc3-464c-9790-20a74b064727,"(39.74409166666667, -104.99535333333333)"
44,False,,282f3fd2-9b10-471e-89cd-2c3e4bd9955c,"(39.749665, -104.99087499999999)"
81,False,,427f07ac-26d4-4d03-90f1-eb45046e5bb4,"(39.74536833333333, -104.99360666666668)"
75,False,,efc7b52b-49b6-4644-bf01-881da01ed90a,"(39.74593, -104.99288999999999)"
68,False,,2f0771ad-f367-498a-a175-bb8cec92b1a6,"(39.743978, -104.995238)"
41,False,,503767a6-f53d-4d07-9e73-d76849898890,"(39.755039, -104.991048)"
26,False,,3dfd1418-6527-472f-89e0-81a4a0a0f756,"(39.75411166666667, -104.99065333333334)"
48,False,,72575705-f7d2-4b5b-b0aa-10239a03b0fb,"(39.74944, -104.99050833333334)"
87,False,,fea24433-e757-470c-be27-9433f4aa740f,"(39.749428333333334, -104.99045499999998)"
67,False,,8c7a37e8-a9ca-4225-a47c-56ae03d1597a,"(39.75291, -104.99027333333333)"
60,False,,cdff14c5-faf0-4c1d-94a5-ab9fffc35da6,"(39.75294833333333, -104.99021833333333)"
39,False,,c060bfab-25fb-4f73-b522-c9cc23516d14,"(39.75293333333333, -104.99021166666668)"
64,False,,7fb2c6e0-277b-45dc-bfa8-2376d6aa0431,"(39.75293, -104.99020333333334)"
64,False,,c8f9191c-99ef-40a0-b1fb-7883fbf173e6,"(39.755478333333336, -104.99112666666666)"
51,False,,eb79b7dc-134b-4492-b697-a2b03ba50e24,"(39.756435, -104.99173)"
82,False,,b95cf076-6b3a-4892-87a1-9f952298e3b0,"(39.74603666666667, -104.99221833333334)"
69,False,,f991b509-d8c1-476a-9972-f37a0954db6b,"(39.748575, -104.990577)"
92,False,,56315623-e000-4245-9582-4becb395c824,"(39.74809333333334, -104.99078333333334)"
87,False,,5e6abeae-650b-4c15-ae84-937834085b05,"(39.75642833333333, -104.99162333333334)"
93,False,,d98fab5a-af59-4129-bb92-eab3bbf60e30,"(39.74398833333333, -105.01153500000001)"
95,False,,43895ccc-ba90-4bd9-ba59-cee819796440,"(39.74394183143949, -105.01147661367898)"
68,False,,50697d29-4b65-4188-9a52-105835dbcecf,"(39.74748666666667, -104.99042499999999)"
